word,accent,infltype1,subtype
выспорить,2,4,
выспрашивать,6,1,
выспросить,2,4,
выставить,2,4,
выставиться,2,4,
выставлять,8,1,
выставляться,8,1,
выстаивать,5,1,
выстаиваться,5,1,
выстегать,2,1,
выстегнуть,2,3,
выстелить,2,4,
выстилать,7,1,
выстирать,2,1,
выстирывать,5,1,
выстлать,2,6,
выстоять,2,5,
выстояться,2,5,
выстрагивать,6,1,
выстрадать,2,1,
выстраивать,6,1,
выстраиваться,6,1,
выстрачивать,6,1,
выстреливать,6,1,
выстреливать,6,1,
выстрелить,2,4,
выстрелить,2,4,
выстрелять,2,1,
выстригать,8,1,
выстрогать,2,1,
выстроить,2,4,
выстроиться,2,4,
выстрочить,2,4,
выстругать,2,1,
выстругивать,6,1,
выстручиться,2,4,
выстудить,2,4,
выстудиться,2,4,
выстуживать,5,1,
выстуживаться,5,1,
выстукать,2,1,
выстукивать,5,1,
выступать,7,1,
выступить,2,4,
выстывать,7,1,
выстыть,2,15,
высудить,2,4,
высуживать,4,1,
высунуть,2,3,
высунуться,2,3,
высурьмить,2,4,
высучивать,4,1,
высучиваться,4,1,
высучить,2,4,
высучиться,2,4,
высушивать,4,1,
высушиваться,4,1,
высушить,2,4,
высушиться,2,4,
высчитать,2,1,
высчитывать,5,1,
высылать,6,1,
высыпать,6,1,
высыпаться,6,1,
высыпаться,6,1,
высыхать,6,1,
вытаивать,4,1,
выталкивать,4,1,
вытанцевать,2,2,
вытанцеваться,2,2,
вытанцовывать,7,1,
вытанцовываться,7,1,
вытапливать,4,1,
вытапливаться,4,1,
вытаптывать,4,1,
вытаращивать,6,1,
вытаращиваться,6,1,
вытаращить,2,4,
вытаращиться,2,4,
вытаскать,2,1,
вытаскивать,4,1,
вытаскивать,4,1,
вытаскиваться,4,1,
вытатуировать,2,2,
вытатуироваться,2,2,
вытачать,2,1,
вытачивать,4,1,
вытачиваться,4,1,
вытащить,2,4,
вытащиться,2,4,
вытаять,2,6,
вытвердить,2,4,
вытверживать,5,1,
вытворить,2,4,
вытворять,7,1,
вытворяться,7,1,
вытекать,6,1,
вытекать,6,1,
вытеребить,2,4,
вытереть,2,9,
вытереться,2,9,
вытерпеть,2,5,
вытесать,2,6,
вытеснить,2,4,
вытеснять,7,1,
вытирать,6,1,
вытираться,6,1,
вытиснить,2,4,
вытисниться,2,4,
вытиснуть,2,3,
вытиснуться,2,3,
вытиснять,7,1,
вытисняться,7,1,
выткать,2,6,
выткаться,2,6,
вытолкать,2,1,
вытолкнуть,2,3,
вытопить,2,4,
вытопиться,2,4,
вытоптать,2,6,
выторачивать,6,1,
выторговать,2,2,
выторговывать,7,1,
выторочить,2,4,
выточить,2,4,
выточиться,2,4,
вытошнить,2,4,
вытравить,2,4,
вытравиться,2,4,
вытравливать,5,1,
вытравливаться,5,1,
вытравлять,8,1,
вытравляться,8,1,
вытраивать,5,1,
вытраливать,5,1,
вытралить,2,4,
вытрамбовать,2,2,
вытрамбовывать,8,1,
вытребовать,2,2,
вытрезвить,2,4,
вытрезвиться,2,4,
вытрезвлять,9,1,
вытрезвляться,9,1,
вытрепать,2,6,
вытрескать,2,1,
вытроить,2,4,
вытрусить,2,4,
вытруситься,2,4,
вытрушивать,5,1,
вытрушиваться,5,1,
вытрясать,7,1,
вытрясаться,7,1,
вытряхивать,5,1,
вытряхиваться,5,1,
вытряхнуть,2,3,
вытряхнуться,2,3,
вытуривать,4,1,
вытурить,2,4,
вытягать,2,1,
вытягивать,4,1,
вытягиваться,4,1,
вытянуть,2,3,
вытянуться,2,3,
выудить,2,4,
выуживать,3,1,
выутюжить,2,4,
выутюжиться,2,4,
выучивать,3,1,
выучиваться,3,1,
выучить,2,4,
выучиться,2,4,
выфрантиться,2,4,
выхаживать,4,1,
выхаркать,2,1,
выхаркивать,4,1,
выхаркнуть,2,3,
выхваливать,5,1,
выхвалить,2,4,
выхвалять,7,1,
выхваляться,7,1,
выхватить,2,4,
выхватывать,5,1,
выхлебать,2,1,
выхлебнуть,2,3,
выхлестать,2,6,
выхлестаться,2,6,
выхлестнуть,2,3,
выхлопатывать,7,1,
выхлопотать,2,6,
выходить,6,4,
выходить,2,4,
выходиться,2,4,
выхолаживать,6,1,
выхолаживаться,6,1,
выхолащивать,6,1,
выхоливать,4,1,
выхолить,2,4,
выхолодить,2,4,
выхолодиться,2,4,
выхолостить,2,4,
выцапать,2,1,
выцарапать,2,1,
выцарапаться,2,1,
выцарапывать,6,1,
выцарапываться,6,1,
выцветать,7,1,
выцедить,2,4,
выцедиться,2,4,
выцеживать,4,1,
выцеживаться,4,1,
выцыганить,2,4,
вычаливать,4,1,
вычалить,2,4,
вычеканивать,6,1,
вычеканить,2,4,
вычеркать,2,1,
вычернить,2,4,
вычерпать,2,1,
вычерпнуть,2,3,
вычерпывать,4,1,
вычертить,2,4,
вычерчивать,4,1,
вычесать,2,6,
вычесаться,2,6,
вычинить,2,4,
вычислить,2,4,
вычислять,7,1,
вычистить,2,4,
вычиститься,2,4,
вычитать,6,1,
вычитать,2,1,
вычитывать,4,1,
вычихать,2,1,
вычихаться,2,1,
вычихивать,4,1,
вычихнуть,2,3,
вычищать,6,1,
вычищаться,6,1,
вычленить,2,4,
вычленять,7,1,
вышагать,2,1,
вышагивать,4,1,
вышагивать,4,1,
вышагивать,4,1,
вышагнуть,2,3,
вышаривать,4,1,
вышарить,2,4,
вышаркать,2,1,
вышаркивать,4,1,
вышвыривать,5,1,
вышвырнуть,2,3,
вышвырять,2,1,
вышелушивать,6,1,
вышелушиваться,6,1,
вышелушить,2,4,
вышелушиться,2,4,
вышибать,6,1,
вышивать,6,1,
вышить,2,11,
вышколить,2,4,
вышколиться,2,4,
вышлифовать,2,2,
вышлифовывать,7,1,
вышмыгивать,5,1,
вышмыгнуть,2,3,
вышныривать,5,1,
вышныривать,5,1,
вышнырнуть,2,3,
вышнырять,2,1,
вышпаривать,5,1,
вышпарить,2,4,
выштукатуривать,9,1,
выштукатурить,2,4,
вышутить,2,4,
вышучивать,4,1,
выщелачивать,6,1,
выщелачиваться,6,1,
выщелкать,2,1,
выщелкнуть,2,3,
выщелочить,2,4,
выщелочиться,2,4,
выщербить,2,4,
выщерблять,8,1,
выщипать,2,6,
выщипать,2,1,
выщипнуть,2,3,
выщипывать,4,1,
выщупать,2,1,
выщупывать,4,1,
выявить,2,4,
выявиться,2,4,
выявлять,6,1,
выявляться,6,1,
выяснеть,2,1,
выяснивать,3,1,
выяснить,2,4,
выяснить,2,4,
выясниться,2,4,
выяснять,6,1,
выясняться,6,1,
вьюжить,3,4,
вьючить,3,4,
вязать,4,6,
вязаться,4,6,
вязнуть,2,3,
вякать,2,1,
вякнуть,2,3,
вялить,2,4,
вялиться,2,4,
вянуть,2,3,
гавкать,2,1,
гавкнуть,2,3,
гадать,4,1,
гадить,2,4,
гаерничать,2,1,
гаерствовать,2,2,
газануть,6,3,
газировать,4,2,
газировать,8,2,
газифицировать,8,2,
газовать,6,2,
галдеть,5,5,
галлюцинировать,9,2,
галопировать,6,2,
гальванизировать,10,2,
гарантировать,7,2,
гаркать,2,1,
гаркнуть,2,3,
гармонизировать,9,2,
гармонизовать,11,2,
гармонизоваться,11,2,
гармонировать,7,2,
гарпунить,5,4,
гарцевать,7,2,
гасить,4,4,
гаснуть,2,3,
гастролировать,8,2,
гатить,4,4,
гащивать,2,1,
гвоздить,6,4,
гектографировать,10,2,
генерализировать,10,2,
генеральствовать,6,2,
генерировать,6,2,
гениальничать,5,1,
гербаризировать,9,2,
германизировать,9,2,
германизироваться,9,2,
герметизировать,9,2,
героизировать,7,2,
геройствовать,4,2,
гибнуть,2,3,
гикать,2,1,
гикнуть,2,3,
гильотинировать,9,2,
гинуть,2,3,
гипертрофироваться,10,2,
гипнотизировать,9,2,
