word,accent,gram,infltype,label,forms
выпиливать,4,нсв,1,,
выпилить,2,св,4,,
выпирать,6,нсв,1,,
выписать,2,св,6,,
выписаться,2,св,6,,
выписывать,4,нсв,1,,
выписываться,4,нсв,1,,
выпить,2,св,11,,
выпихать,2,св,1,,
выпихивать,4,нсв,1,,
выпихиваться,4,нсв,1,,
выпихнуть,2,св,3,,
выпихнуться,2,св,3,,
выплавить,2,св,4,,
выплавиться,2,св,4,,
выплавлять,8,нсв,1,,
выплавляться,8,нсв,1,,
выплакать,2,св,6,,
выплакаться,2,св,6,,
выплакивать,5,нсв,1,,
выплакиваться,5,нсв,1,,
выплатить,2,св,4,,
выплачивать,5,нсв,1,,
выплевать,2,св,2,,
выплеваться,7,св,2,,
выплевывать,"5,5",нсв,1,,
выплескать,2,св,6,,
выплескать,2,св,1,,
выплескаться,2,св,6,,
выплескаться,2,св,1,,
выплескивать,"5,5",нсв,1,,
выплескиваться,"5,5",нсв,1,,
выплеснуть,2,св,3,,
выплеснуться,2,св,3,,
выплести,2,св,7,,
выплестись,2,св,7,,
выплетать,7,нсв,1,,
выплетаться,7,нсв,1,,
выплутаться,2,св,1,,
выплывать,7,нсвнп,1,,
выплыть,2,свнп,16,,
выплюнуть,2,св,3,,
выплясать,2,св,6,,
выплясаться,2,св,6,,
выплясывать,5,нсв,1,,
выплясывать,5,нсв,1,,
выпоить,2,св,4,,
выполаскивать,6,нсв,1,,
выползать,7,нсвнп,1,,
выползти,2,свнп,7,,
выполировать,2,св,2,,
выполнить,2,св,4,,
выполниться,2,св,4,,
выполнять,7,нсв,1,,
выполняться,7,нсв,1,,
выполоскать,2,св,6,,
выполоскать,2,св,1,,
выполоскаться,2,св,6,,
выполоскаться,2,св,1,,
выполоснуть,2,св,3,,
выполоть,2,св,10,,
выпользовать,2,св,2,,
выпонтировать,2,св,2,,
выпоражнивать,6,нсв,1,,
выпорожнить,2,св,4,,
выпороть,2,св,10,,
выпороть,2,св,10,,
выпороться,2,св,10,,
выпорхнуть,2,свнп,3,,
выпотевать,8,нсвнп,1,,
выпотеть,2,свнп,1,,
выпотрошить,2,св,4,,
выправить,2,св,4,,
выправиться,2,св,4,,
выправлять,8,нсв,1,,
выправляться,8,нсв,1,,
выпрастывать,5,нсв,1,,
выпрастываться,5,нсв,1,,
выпрашивать,5,нсв,1,,
выпрашиваться,5,нсв,1,,
выпревать,7,нсвнп,1,,
выпреть,2,свнп,1,,
выпроваживать,7,нсв,1,,
выпроводить,2,св,4,,
выпрокидывать,7,нсв,1,,
выпрокидываться,7,нсв,1,,
выпрокинуть,2,св,3,,
выпрокинуться,2,св,3,,
выпросить,2,св,4,,
выпроситься,2,св,4,,
выпростать,2,св,1,,
выпростаться,2,св,1,(-А-),
выпрыгивать,5,нсвнп,1,,
выпрыгнуть,2,свнп,3,,
выпрыскать,2,св,1,,
выпрыскивать,5,нсв,1,,
выпрыснуть,2,св,3,,
выпрягать,7,нсв,1,,
выпрягаться,7,нсв,1,,
выпрядать,7,нсв,1,,
выпрямить,2,св,4,,
выпрямиться,2,св,4,,
выпрямлять,8,нсв,1,,
выпрямляться,8,нсв,1,,
выпрясть,2,св,7,(-д-),
выпрячь,2,св,8,(-г-),
выпрячься,2,св,8,(-г-),
выпугивать,4,нсв,1,,
выпугнуть,2,св,3,,
выпускать,7,нсв,1,,
выпустить,2,св,4,,
выпутать,2,св,1,,
выпутаться,2,св,1,,
выпутывать,4,нсв,1,,
выпутываться,4,нсв,1,,
выпучивать,4,нсв,1,,
выпучиваться,4,нсв,1,,
выпучить,2,св,4,,
выпучиться,2,св,4,,
выпушить,2,св,4,,
выпытать,2,св,1,,
выпытывать,4,нсв,1,,
выпяливать,4,нсв,1,,
выпяливаться,4,нсв,1,,
выпялить,2,св,4,,
выпялиться,2,св,4,,
выпятить,2,св,4,,
выпятиться,2,св,4,,
выпячивать,4,нсв,1,,
выпячиваться,4,нсв,1,,
вырабатывать,6,нсв,1,,
вырабатываться,6,нсв,1,,
выработать,2,св,1,,
выработаться,2,св,1,(-А-),
выравнивать,4,нсв,1,,
выравниваться,4,нсв,1,,
выражать,6,нсв,1,,
выражаться,6,нсв,1,,
выразить,2,св,4,,
выразиться,2,св,4,,
вырастать,7,нсвнп,1,,
вырасти,2,свнп,7,(-ст-),
вырастить,2,св,4,,
выращивать,4,нсв,1,,
вырвать,2,св,6,,
вырвать,2,св,6,,
вырваться,2,св,6,,
вырезать,2,св,6,,
вырезать,2,св,6,,
вырезать,6,нсв,1,,
вырезаться,2,св,6,,
вырезаться,6,нсв,1,,
вырезывать,4,нсв,1,,
вырезываться,4,нсв,1,,
вырешить,2,св,4,,
вырешиться,2,св,4,,
вырисовать,2,св,2,,
вырисоваться,2,св,2,,
вырисовывать,6,нсв,1,,
вырисовываться,6,нсв,1,,
выровнять,2,св,1,,
выровняться,2,св,1,,
выродиться,2,св,4,,
вырождаться,7,нсв,1,,
выроиться,2,св,4,,
выронить,2,св,4,,
вырубать,6,нсв,1,,
вырубаться,6,нсв,1,,
вырубить,2,св,4,,
вырубиться,2,св,4,,
выругать,2,св,1,,
выругаться,2,св,1,,
выруливать,4,нсв,1,,
вырулить,2,св,4,,
выручать,6,нсв,1,,
выручаться,6,нсв,1,,
выручить,2,св,4,,
выручиться,2,св,4,,
вырывать,6,нсв,1,,
вырывать,6,нсв,1,,
вырываться,6,нсв,1,,
вырываться,6,нсв,1,,
вырыть,2,св,12,,
вырыться,2,св,12,,
вырядить,2,св,4,,
вырядиться,2,св,4,,
выряжать,6,нсв,1,,
выряжаться,6,нсв,1,,
высадить,2,св,4,,
высадиться,2,св,4,,
высаживать,4,нсв,1,,
высаживаться,4,нсв,1,,
высаливать,4,нсв,1,,
высаливать,4,нсв,1,,
высаливаться,4,нсв,1,,
высаливаться,4,нсв,1,,
высалить,2,св,4,,
высалиться,2,св,4,,
высасывать,4,нсв,1,,
высачивать,4,нсв,1,,
высачиваться,4,нсв,1,,
высватать,2,св,1,,
высватывать,5,нсв,1,,
высвежевать,2,св,2,,
высверливать,5,нсв,1,,
высверливаться,5,нсв,1,,
высверлить,2,св,4,,
высверлиться,2,св,4,,
высветить,2,св,4,,
высветлить,2,св,4,,
высвечивать,5,нсв,1,,
высвистать,2,св,6,,
высвистеть,2,св,5,,
высвистывать,5,нсв,1,,
высвободить,2,св,4,,
высвободиться,2,св,4,,
высвобождать,10,нсв,1,,
высвобождаться,10,нсв,1,,
высевать,6,нсв,1,,
высеивать,4,нсв,1,,
высекать,6,нсв,1,,
высекаться,6,нсв,1,,
выселить,2,св,4,,
выселиться,2,св,4,,
выселять,6,нсв,1,,
выселяться,6,нсв,1,,
высеребрить,2,св,4,,
высечь,2,св,8,,
высечь,2,св,8,,
высечься,2,св,8,(-к-),
высеять,2,св,6,,
высидеть,2,св,5,,
высидеться,2,св,5,,
высиживать,4,нсв,1,,
высиживаться,4,нсв,1,,
высинивать,4,нсв,1,,
высинить,2,св,4,,
высиниться,2,св,4,,
выситься,2,нсв,4,,
выскабливать,5,нсв,1,,
выскабливаться,5,нсв,1,,
высказать,2,св,6,,
высказаться,2,св,6,,
высказывать,5,нсв,1,,
высказываться,5,нсв,1,,
выскакать,2,св,6,,
выскакивать,5,нсвнп,1,,
выскакивать,5,нсв,1,,
выскальзывать,5,нсвнп,1,,
выскоблить,2,св,4,,
выскоблиться,2,св,4,,
выскользнуть,2,свнп,3,,
выскочить,2,свнп,4,,
выскребать,8,нсв,1,,
выскребывать,"6,6",нсв,1,,
выскрести,2,св,7,(-б-),
выслать,2,св,6,,
выследить,2,св,4,,
выслеживать,5,нсв,1,,
выслуживать,5,нсв,1,,
выслуживаться,5,нсв,1,,
выслужить,2,св,4,,
выслужиться,2,св,4,,
выслушать,2,св,1,,
выслушивать,5,нсв,1,,
высмаливать,5,нсв,1,,
высмаливаться,5,нсв,1,,
высматривать,5,нсв,1,,
высмеивать,5,нсв,1,,
высмеять,2,св,6,,
высмеяться,2,св,6,,
высмолить,2,св,4,,
высмолиться,2,св,4,,
высморкать,2,св,1,,
высморкаться,2,св,1,,
высморкнуть,2,св,3,,
высморкнуться,2,св,3,,
высмотреть,2,св,5,,
высовывать,4,нсв,1,,
высовываться,4,нсв,1,,
высокомерничать,8,нсвнп,1,,
высолить,2,св,4,,
высолиться,2,св,4,,
высолодить,2,св,4,,
высосать,2,св,6,,
высохнуть,2,свнп,3,,
высочить,2,св,4,,
высочиться,2,св,4,,
выспаривать,5,нсв,1,,
выспаться,2,св,5,,
выспевать,7,нсвнп,1,,
выспеть,2,свнп,1,,
выспорить,2,св,4,,
выспрашивать,6,нсв,1,,
выспросить,2,св,4,,
выставить,2,св,4,,
выставиться,2,св,4,,
выставлять,8,нсв,1,,
выставляться,8,нсв,1,,
выстаивать,5,нсв,1,,
выстаиваться,5,нсв,1,,
выстегать,2,св,1,,
выстегивать,"5,5",нсв,1,,
выстегивать,"5,5",нсв,1,,
выстегнуть,2,св,3,,
выстелить,2,св,4,,
выстилать,7,нсв,1,,
выстирать,2,св,1,,
выстирывать,5,нсв,1,,
выстлать,2,св,6,,
выстоять,2,св,5,,
выстояться,2,св,5,,
выстрагивать,6,нсв,1,,
выстрадать,2,св,1,,
выстраивать,6,нсв,1,,
выстраиваться,6,нсв,1,,
выстрачивать,6,нсв,1,,
выстреливать,6,нсв,1,,
выстреливать,6,нсв,1,,
выстрелить,2,свнп,4,,
выстрелить,2,св,4,,
выстрелять,2,св,1,,
выстригать,8,нсв,1,,
выстричь,2,св,8,(-г-),
выстрогать,2,св,1,,
выстроить,2,св,4,,
выстроиться,2,св,4,,
выстрочить,2,св,4,,
выстругать,2,св,1,,
выстругивать,6,нсв,1,,
выстручиться,2,св,4,,
выстудить,2,св,4,,
выстудиться,2,св,4,,
выстуживать,5,нсв,1,,
выстуживаться,5,нсв,1,,
выстукать,2,св,1,,
выстукивать,5,нсв,1,,
выступать,7,нсвнп,1,,
выступить,2,свнп,4,,
выстывать,7,нсвнп,1,,
выстыть,2,свнп,15,,
высудить,2,св,4,,
высуживать,4,нсв,1,,
высунуть,2,св,3,,
высунуться,2,св,3,,
высурьмить,2,св,4,,
высучивать,4,нсв,1,,
высучиваться,4,нсв,1,,
высучить,2,св,4,,
высучиться,2,св,4,,
высушивать,4,нсв,1,,
высушиваться,4,нсв,1,,
высушить,2,св,4,,
высушиться,2,св,4,,
высчитать,2,св,1,,
высчитывать,5,нсв,1,,
высылать,6,нсв,1,,
высыпать,6,нсв,1,,
высыпаться,6,нсв,1,,
высыпаться,6,нсв,1,,
высыхать,6,нсвнп,1,,
вытаивать,4,нсвнп,1,,
выталкивать,4,нсв,1,,
вытанцевать,2,св,2,,
вытанцеваться,2,св,2,,
вытанцовывать,7,нсв,1,,
вытанцовываться,7,нсв,1,,
вытапливать,4,нсв,1,,
вытапливаться,4,нсв,1,,
вытаптывать,4,нсв,1,,
вытаращивать,6,нсв,1,,
вытаращиваться,6,нсв,1,,
вытаращить,2,св,4,,
вытаращиться,2,св,4,,
вытаскать,2,св,1,,
вытаскивать,4,нсв,1,,
вытаскивать,4,нсв,1,,
вытаскиваться,4,нсв,1,,
